2,30,1,446,332,221,x
2,30,1,447,221,358,x
2,30,1,449,358,231,x
2,30,1,450,231,217,x
2,30,1,451,217,127,x
2,30,1,141,127,216,x
2,30,1,142,216,178,x
2,30,1,143,178,220,x
2,30,1,144,220,372,x
2,30,1,145,372,130,x
2,30,1,473,130,176,x
2,30,1,215,176,376,x
2,30,1,217,376,173,x
2,30,1,218,173,8,x
2,30,1,799,8,9,x
2,30,1,8,9,10,x
2,30,1,323,10,214,x
2,30,1,324,214,299,x
2,30,2,526,366,356,x
2,30,2,495,356,357,x
2,30,2,496,357,223,x
2,30,2,497,223,222,x
2,30,2,498,222,354,x
2,30,2,485,354,230,x
2,30,2,486,230,218,x
2,30,2,487,218,341,x
2,30,2,488,341,215,x
2,30,2,489,215,179,x
2,30,2,490,179,219,x
2,30,2,491,219,371,x
2,30,2,492,371,355,x
2,30,2,493,355,176,x
2,30,2,215,176,376,x
2,30,2,217,376,173,x
2,30,2,218,173,8,x
2,30,2,799,8,9,x
2,30,2,8,9,10,x
2,30,2,323,10,214,x
2,30,2,324,214,299,x
4,8,1,648,447,354,x
4,8,1,503,354,358,x
4,8,1,449,358,231,x
4,8,1,450,231,217,x
4,8,1,451,217,127,x
4,8,1,141,127,216,x
4,8,1,142,216,178,x
4,8,1,143,178,220,x
4,8,1,144,220,372,x
4,8,1,145,372,130,x
4,8,1,473,130,176,x
4,8,1,215,176,376,x
4,8,1,217,376,173,x
4,8,1,212,173,144,x
4,8,2,648,447,354,x
4,8,2,485,354,230,x
4,8,2,486,230,218,x
4,8,2,487,218,341,x
4,8,2,488,341,215,x
4,8,2,489,215,179,x
4,8,2,490,179,219,x
4,8,2,491,219,371,x
4,8,2,492,371,355,x
4,8,2,493,355,176,x
4,8,2,215,176,376,x
4,8,2,217,376,173,x
4,8,2,212,173,144,x
4,9,1,648,447,354,x
4,9,1,503,354,358,x
4,9,1,449,358,231,x
4,9,1,450,231,217,x
4,9,1,451,217,127,x
4,9,1,141,127,216,x
4,9,1,142,216,178,x
4,9,1,143,178,220,x
4,9,1,144,220,372,x
4,9,1,145,372,130,x
4,9,1,473,130,176,x
4,9,1,215,176,376,x
4,9,1,217,376,173,x
4,9,1,218,173,8,x
4,9,1,799,8,9,x
4,9,1,6,9,6,x
4,9,1,584,6,133,x
4,9,1,338,133,284,x
4,9,1,556,284,387,x
4,9,1,557,387,40,x
4,9,2,648,447,354,x
4,9,2,485,354,230,x
4,9,2,486,230,218,x
4,9,2,487,218,341,x
4,9,2,488,341,215,x
4,9,2,489,215,179,x
4,9,2,490,179,219,x
4,9,2,491,219,371,x
4,9,2,492,371,355,x
4,9,2,493,355,176,x
4,9,2,215,176,376,x
4,9,2,217,376,173,x
4,9,2,218,173,8,x
4,9,2,799,8,9,x
4,9,2,6,9,6,x
4,9,2,584,6,133,x
4,9,2,338,133,284,x
4,9,2,556,284,387,x
4,9,2,557,387,40,x
4,11,1,648,447,354,x
4,11,1,503,354,358,x
4,11,1,449,358,231,x
4,11,1,450,231,217,x
4,11,1,451,217,127,x
4,11,1,141,127,216,x
4,11,1,142,216,178,x
4,11,1,143,178,220,x
4,11,1,144,220,372,x
4,11,1,145,372,130,x
4,11,1,473,130,176,x
4,11,1,215,176,376,x
4,11,1,217,376,173,x
4,11,1,218,173,8,x
4,11,1,799,8,9,x
4,11,1,6,9,6,x
4,11,1,584,6,133,x
4,11,1,338,133,284,x
4,11,1,558,284,287,x
4,11,1,339,287,120,x
4,11,1,265,120,160,x
4,11,1,263,160,520,x
4,11,1,264,520,199,x
4,11,1,369,199,303,x
4,11,1,370,303,304,x
4,11,1,371,304,386,x
4,11,1,372,386,305,x
4,11,2,648,447,354,x
4,11,2,485,354,230,x
4,11,2,486,230,218,x
4,11,2,487,218,341,x
4,11,2,488,341,215,x
4,11,2,489,215,179,x
4,11,2,490,179,219,x
4,11,2,491,219,371,x
4,11,2,492,371,355,x
4,11,2,493,355,176,x
4,11,2,215,176,376,x
4,11,2,217,376,173,x
4,11,2,218,173,8,x
4,11,2,799,8,9,x
4,11,2,6,9,6,x
4,11,2,584,6,133,x
4,11,2,338,133,284,x
4,11,2,558,284,287,x
4,11,2,339,287,120,x
4,11,2,265,120,160,x
4,11,2,263,160,520,x
4,11,2,264,520,199,x
4,11,2,369,199,303,x
4,11,2,370,303,304,x
4,11,2,371,304,386,x
4,11,2,372,386,305,x
4,12,1,648,447,354,x
4,12,1,503,354,358,x
4,12,1,449,358,231,x
4,12,1,450,231,217,x
4,12,1,451,217,127,x
4,12,1,141,127,216,x
4,12,1,142,216,178,x
4,12,1,143,178,220,x
4,12,1,144,220,372,x
4,12,1,145,372,130,x
4,12,1,473,130,176,x
4,12,1,215,176,376,x
4,12,1,217,376,173,x
4,12,1,218,173,8,x
4,12,1,799,8,9,x
4,12,1,6,9,6,x
4,12,1,584,6,133,x
4,12,1,338,133,284,x
4,12,1,558,284,287,x
4,12,1,339,287,120,x
4,12,1,265,120,160,x
4,12,1,263,160,520,x
4,12,1,264,520,199,x
4,12,1,369,199,303,x
4,12,1,370,303,304,x
4,12,1,352,304,294,x
4,12,2,648,447,354,x
4,12,2,485,354,230,x
4,12,2,486,230,218,x
4,12,2,487,218,341,x
4,12,2,488,341,215,x
4,12,2,489,215,179,x
4,12,2,490,179,219,x
4,12,2,491,219,371,x
4,12,2,492,371,355,x
4,12,2,493,355,176,x
4,12,2,215,176,376,x
4,12,2,217,376,173,x
4,12,2,218,173,8,x
4,12,2,799,8,9,x
4,12,2,6,9,6,x
4,12,2,584,6,133,x
4,12,2,338,133,284,x
4,12,2,558,284,287,x
4,12,2,339,287,120,x
4,12,2,265,120,160,x
4,12,2,263,160,520,x
4,12,2,264,520,199,x
4,12,2,369,199,303,x
4,12,2,370,303,304,x
4,12,2,352,304,294,x
4,13,1,648,447,354,x
4,13,1,503,354,358,x
4,13,1,449,358,231,x
4,13,1,450,231,217,x
4,13,1,451,217,127,x
4,13,1,141,127,216,x
4,13,1,142,216,178,x
4,13,1,143,178,220,x
4,13,1,144,220,372,x
4,13,1,145,372,130,x
4,13,1,473,130,176,x
4,13,1,215,176,376,x
4,13,1,217,376,173,x
4,13,1,218,173,8,x
4,13,1,799,8,9,x
4,13,1,6,9,6,x
4,13,1,584,6,133,x
4,13,1,150,133,134,x
4,13,1,332,134,41,x
4,13,1,44,41,42,x
4,13,1,798,42,158,x
4,13,1,269,158,519,x
4,13,1,270,519,131,x
4,13,1,146,131,139,x
4,13,1,147,139,306,x
4,13,2,648,447,354,x
4,13,2,485,354,230,x
4,13,2,486,230,218,x
4,13,2,487,218,341,x
4,13,2,488,341,215,x
4,13,2,489,215,179,x
4,13,2,490,179,219,x
4,13,2,491,219,371,x
4,13,2,492,371,355,x
4,13,2,493,355,176,x
4,13,2,215,176,376,x
4,13,2,217,376,173,x
4,13,2,218,173,8,x
4,13,2,799,8,9,x
4,13,2,6,9,6,x
4,13,2,584,6,133,x
4,13,2,150,133,134,x
4,13,2,332,134,41,x
4,13,2,44,41,42,x
4,13,2,798,42,158,x
4,13,2,269,158,519,x
4,13,2,270,519,131,x
4,13,2,146,131,139,x
4,13,2,147,139,306,x
4,18,1,648,447,354,x
4,18,1,503,354,358,x
4,18,1,504,358,330,x
4,18,1,433,330,333,x
4,18,1,434,333,310,x
4,18,1,381,310,311,x
4,18,1,564,311,382,x
4,18,1,547,382,383,x
4,18,1,689,383,123,x
4,18,1,691,123,82,x
4,20,1,648,447,354,x
4,20,1,503,354,358,x
4,20,1,504,358,330,x
4,20,1,433,330,333,x
4,20,1,434,333,310,x
4,20,1,381,310,311,x
4,20,1,564,311,382,x
4,20,1,546,382,102,x
4,26,1,648,447,354,x
4,26,1,503,354,358,x
4,26,1,504,358,330,x
4,26,1,433,330,333,x
4,26,1,417,333,324,x
4,26,1,424,324,329,x
4,26,1,727,329,325,x
4,26,1,420,325,327,x
4,28,1,648,447,354,x
4,28,1,503,354,358,x
4,28,1,504,358,330,x
4,28,1,425,330,574,x
4,28,1,426,574,571,x
4,28,1,427,571,124,x
4,28,1,428,124,125,x
4,28,1,138,125,126,x
4,28,1,895,126,679,x
4,30,1,648,447,354,x
4,30,1,503,354,358,x
4,30,1,449,358,231,x
4,30,1,450,231,217,x
4,30,1,451,217,127,x
4,30,1,141,127,216,x
4,30,1,142,216,178,x
4,30,1,143,178,220,x
4,30,1,144,220,372,x
4,30,1,145,372,130,x
4,30,1,473,130,176,x
4,30,1,215,176,376,x
4,30,1,217,376,173,x
4,30,1,218,173,8,x
4,30,1,799,8,9,x
4,30,1,8,9,10,x
4,30,1,323,10,214,x
4,30,1,324,214,299,x
4,30,2,648,447,354,x
4,30,2,485,354,230,x
4,30,2,486,230,218,x
4,30,2,487,218,341,x
4,30,2,488,341,215,x
4,30,2,489,215,179,x
4,30,2,490,179,219,x
4,30,2,491,219,371,x
4,30,2,492,371,355,x
4,30,2,493,355,176,x
4,30,2,215,176,376,x
4,30,2,217,376,173,x
4,30,2,218,173,8,x
4,30,2,799,8,9,x
4,30,2,8,9,10,x
4,30,2,323,10,214,x
4,30,2,324,214,299,x
5,8,1,635,167,341,x
5,8,1,488,341,215,x
5,8,1,276,215,216,x
5,8,1,142,216,178,x
5,8,1,143,178,220,x
5,8,1,144,220,372,x
5,8,1,145,372,130,x
5,8,1,473,130,176,x
5,8,1,215,176,376,x
5,8,1,217,376,173,x
5,8,1,212,173,144,x
5,8,2,635,167,341,x
5,8,2,488,341,215,x
5,8,2,489,215,179,x
5,8,2,490,179,219,x
5,8,2,491,219,371,x
5,8,2,492,371,355,x
5,8,2,493,355,176,x
5,8,2,215,176,376,x
5,8,2,217,376,173,x
5,8,2,212,173,144,x
5,9,1,635,167,341,x
5,9,1,488,341,215,x
5,9,1,276,215,216,x
5,9,1,142,216,178,x
5,9,1,143,178,220,x
5,9,1,144,220,372,x
5,9,1,145,372,130,x
5,9,1,473,130,176,x
5,9,1,215,176,376,x
5,9,1,217,376,173,x
5,9,1,218,173,8,x
5,9,1,799,8,9,x
5,9,1,6,9,6,x
5,9,1,584,6,133,x
5,9,1,338,133,284,x
5,9,1,556,284,387,x
5,9,1,557,387,40,x
5,9,2,635,167,341,x
5,9,2,488,341,215,x
5,9,2,489,215,179,x
5,9,2,490,179,219,x
5,9,2,491,219,371,x
5,9,2,492,371,355,x
5,9,2,493,355,176,x
5,9,2,215,176,376,x
5,9,2,217,376,173,x
5,9,2,218,173,8,x
5,9,2,799,8,9,x
5,9,2,6,9,6,x
5,9,2,584,6,133,x
5,9,2,338,133,284,x
5,9,2,556,284,387,x
5,9,2,557,387,40,x
5,11,1,635,167,341,x
5,11,1,488,341,215,x
5,11,1,276,215,216,x
5,11,1,142,216,178,x
5,11,1,143,178,220,x
5,11,1,144,220,372,x
5,11,1,145,372,130,x
5,11,1,473,130,176,x
5,11,1,215,176,376,x
5,11,1,217,376,173,x
5,11,1,218,173,8,x
5,11,1,799,8,9,x
5,11,1,6,9,6,x
5,11,1,584,6,133,x
5,11,1,338,133,284,x
5,11,1,558,284,287,x
5,11,1,339,287,120,x
5,11,1,265,120,160,x
5,11,1,263,160,520,x
5,11,1,264,520,199,x
5,11,1,369,199,303,x
5,11,1,370,303,304,x
5,11,1,371,304,386,x
5,11,1,372,386,305,x
5,11,2,635,167,341,x
5,11,2,488,341,215,x
5,11,2,489,215,179,x
5,11,2,490,179,219,x
5,11,2,491,219,371,x
5,11,2,492,371,355,x
5,11,2,493,355,176,x
5,11,2,215,176,376,x
5,11,2,217,376,173,x
5,11,2,218,173,8,x
5,11,2,799,8,9,x
5,11,2,6,9,6,x
5,11,2,584,6,133,x
5,11,2,338,133,284,x
5,11,2,558,284,287,x
5,11,2,339,287,120,x
5,11,2,265,120,160,x
5,11,2,263,160,520,x
5,11,2,264,520,199,x
5,11,2,369,199,303,x
5,11,2,370,303,304,x
5,11,2,371,304,386,x
5,11,2,372,386,305,x
5,12,1,635,167,341,x
5,12,1,488,341,215,x
5,12,1,276,215,216,x
5,12,1,142,216,178,x
5,12,1,143,178,220,x
5,12,1,144,220,372,x
5,12,1,145,372,130,x
5,12,1,473,130,176,x
5,12,1,215,176,376,x
5,12,1,217,376,173,x
5,12,1,218,173,8,x
5,12,1,799,8,9,x
5,12,1,6,9,6,x
5,12,1,584,6,133,x
5,12,1,338,133,284,x
5,12,1,558,284,287,x
5,12,1,339,287,120,x
5,12,1,265,120,160,x
5,12,1,263,160,520,x
5,12,1,264,520,199,x
5,12,1,369,199,303,x
5,12,1,370,303,304,x
5,12,1,352,304,294,x
5,12,2,635,167,341,x
5,12,2,488,341,215,x
5,12,2,489,215,179,x
5,12,2,490,179,219,x
5,12,2,491,219,371,x
5,12,2,492,371,355,x
5,12,2,493,355,176,x
5,12,2,215,176,376,x
5,12,2,217,376,173,x
5,12,2,218,173,8,x
5,12,2,799,8,9,x
5,12,2,6,9,6,x
5,12,2,584,6,133,x
5,12,2,338,133,284,x
5,12,2,558,284,287,x
5,12,2,339,287,120,x
5,12,2,265,120,160,x
5,12,2,263,160,520,x
5,12,2,264,520,199,x
5,12,2,369,199,303,x
5,12,2,370,303,304,x
5,12,2,352,304,294,x
5,13,1,635,167,341,x
5,13,1,488,341,215,x
5,13,1,276,215,216,x
5,13,1,142,216,178,x
5,13,1,143,178,220,x
5,13,1,144,220,372,x
5,13,1,145,372,130,x
5,13,1,473,130,176,x
5,13,1,215,176,376,x
5,13,1,217,376,173,x
5,13,1,218,173,8,x
5,13,1,799,8,9,x
5,13,1,6,9,6,x
5,13,1,584,6,133,x
5,13,1,150,133,134,x
5,13,1,332,134,41,x
5,13,1,44,41,42,x
5,13,1,798,42,158,x
5,13,1,269,158,519,x
5,13,1,270,519,131,x
5,13,1,146,131,139,x
5,13,1,147,139,306,x
5,13,2,635,167,341,x
5,13,2,488,341,215,x
5,13,2,489,215,179,x
5,13,2,490,179,219,x
5,13,2,491,219,371,x
5,13,2,492,371,355,x
5,13,2,493,355,176,x
5,13,2,215,176,376,x
5,13,2,217,376,173,x
5,13,2,218,173,8,x
5,13,2,799,8,9,x
5,13,2,6,9,6,x
5,13,2,584,6,133,x
5,13,2,150,133,134,x
5,13,2,332,134,41,x
5,13,2,44,41,42,x
5,13,2,798,42,158,x
5,13,2,269,158,519,x
5,13,2,270,519,131,x
5,13,2,146,131,139,x
5,13,2,147,139,306,x
5,15,1,635,167,341,x
5,15,1,488,341,215,x
5,15,1,276,215,216,x
5,15,1,142,216,178,x
5,15,1,143,178,220,x
5,15,1,144,220,372,x
5,15,1,145,372,130,x
5,15,1,473,130,176,x
5,15,1,215,176,376,x
5,15,1,537,376,128,x
5,15,1,334,128,285,x
5,15,1,335,285,116,x
5,15,1,302,116,118,x
5,15,1,772,118,32,x
5,15,1,696,32,81,x
5,15,1,697,81,308,x
5,15,2,635,167,341,x
5,15,2,488,341,215,x
5,15,2,489,215,179,x
5,15,2,490,179,219,x
5,15,2,491,219,371,x
5,15,2,492,371,355,x
5,15,2,493,355,176,x
5,15,2,215,176,376,x
5,15,2,537,376,128,x
5,15,2,334,128,285,x
5,15,2,335,285,116,x
5,15,2,302,116,118,x
5,15,2,772,118,32,x
5,15,2,696,32,81,x
5,15,2,697,81,308,x
5,18,1,635,167,341,x
5,18,1,488,341,215,x
5,18,1,276,215,216,x
5,18,1,142,216,178,x
5,18,1,143,178,220,x
5,18,1,144,220,372,x
5,18,1,145,372,130,x
5,18,1,473,130,176,x
5,18,1,215,176,376,x
5,18,1,537,376,128,x
5,18,1,334,128,285,x
5,18,1,335,285,116,x
5,18,1,302,116,118,x
5,18,1,770,118,238,x
5,18,1,771,238,114,x
5,18,1,886,114,676,x
5,18,1,887,676,232,x
5,18,1,120,232,122,x
5,18,1,136,122,123,x
5,18,1,691,123,82,x
5,18,2,635,167,341,x
5,18,2,488,341,215,x
5,18,2,489,215,179,x
5,18,2,490,179,219,x
5,18,2,491,219,371,x
5,18,2,492,371,355,x
5,18,2,493,355,176,x
5,18,2,215,176,376,x
5,18,2,537,376,128,x
5,18,2,334,128,285,x
5,18,2,335,285,116,x
5,18,2,302,116,118,x
5,18,2,770,118,238,x
5,18,2,771,238,114,x
5,18,2,886,114,676,x
5,18,2,887,676,232,x
5,18,2,120,232,122,x
5,18,2,136,122,123,x
5,18,2,691,123,82,x
5,20,1,635,167,341,x
5,20,1,488,341,215,x
5,20,1,276,215,216,x
5,20,1,142,216,178,x
5,20,1,143,178,220,x
5,20,1,144,220,372,x
5,20,1,145,372,130,x
5,20,1,473,130,176,x
5,20,1,215,176,376,x
5,20,1,537,376,128,x
5,20,1,334,128,285,x
5,20,1,262,285,121,x
5,20,1,882,121,674,x
5,20,1,881,674,76,x
5,20,1,413,76,572,x
5,20,1,414,572,573,x
5,20,1,415,573,323,x
5,20,1,416,323,333,x
5,20,1,434,333,310,x
5,20,1,381,310,311,x
5,20,1,564,311,382,x
5,20,1,546,382,102,x
5,20,2,635,167,341,x
5,20,2,488,341,215,x
5,20,2,489,215,179,x
5,20,2,490,179,219,x
5,20,2,491,219,371,x
5,20,2,492,371,355,x
5,20,2,493,355,176,x
5,20,2,215,176,376,x
5,20,2,537,376,128,x
5,20,2,334,128,285,x
5,20,2,262,285,121,x
5,20,2,882,121,674,x
5,20,2,881,674,76,x
5,20,2,413,76,572,x
5,20,2,414,572,573,x
5,20,2,415,573,323,x
5,20,2,416,323,333,x
5,20,2,434,333,310,x
5,20,2,381,310,311,x
5,20,2,564,311,382,x
5,20,2,546,382,102,x
5,20,3,635,167,341,x
5,20,3,488,341,215,x
5,20,3,276,215,216,x
5,20,3,142,216,178,x
5,20,3,143,178,220,x
5,20,3,144,220,372,x
5,20,3,145,372,130,x
5,20,3,473,130,176,x
5,20,3,215,176,376,x
5,20,3,537,376,128,x
5,20,3,334,128,285,x
5,20,3,335,285,116,x
5,20,3,302,116,118,x
5,20,3,770,118,238,x
5,20,3,771,238,114,x
