-25.4345131, -49.2720229
-25.4358663, -49.271406
-25.4358663, -49.271406
-25.4375329, -49.2706366
-25.4375329, -49.2706366
-25.4377924, -49.2712532
-25.4377924, -49.2712532
-25.4379986, -49.2714249
-25.4379986, -49.2714249
-25.4380645, -49.2715569
-25.4380645, -49.2715569
-25.4382079, -49.2719593
-25.4382079, -49.2719593
-25.4384337, -49.2725701
-25.4384337, -49.2725701
-25.4386808, -49.2731909
-25.4386808, -49.2731909
-25.4388622, -49.2735871
-25.4388622, -49.2735871
-25.4399764, -49.2730542
-25.4399764, -49.2730542
-25.4403789, -49.2740869
